url,label
adobe.com,safe
http://torrentdn.com/bbs/s.php?bo_table=torrent_movie&wr_id=161187&k=%EC%8A%A4%EB%AC%BC&page=1,malicious
https://www.rcxeabbc.gov,safe
https://www.nzucwret.org,safe
https://www.fovvqmxr.org,safe
https://www.yufziqde.net,safe
http://www.cqpszx.com/images/?app=com-d3&amp;http://us.battle.net/login/en/?ref=http://holghtbus.battle.net/d3/en/index,malicious
http://www.igrejabiblicaformosa.com.br/index.php?option=com_mymural&view=recados,malicious
github.com,safe
adobe.com,safe
github.com,safe
tesla.com,safe
https://www.bzgyclct.com,safe
microsoft.com,safe
oracle.com,safe
http://www.scoliosiscare.org/index.php?option=com_content&view=article&id=65,malicious
microsoft.com,safe
https://www.kmroejjb.net,safe
linkedin.com,safe
tesla.com,safe
mclarenusa.com/news/mclaren-appears-on-norman-schwarzkopfs-world-business-review-television-series-on-2.html,malicious
google.com,safe
https://www.gczioege.org,safe
nvidia.com,safe
https://www.vxzpbnwh.net,safe
simcoewoodturnersguild.com/,malicious
https://www.lrrlsfek.net,safe
ibm.com,safe
https://www.cgunglts.com,safe
nvidia.com,safe
nvidia.com,safe
stackoverflow.com,safe
ibm.com,safe
adobe.com,safe
apple.com,safe
nvidia.com,safe
microsoft.com,safe
storage.7p.com/cgi/data.aol,malicious
wikipedia.org,safe
stackoverflow.com,safe
tesla.com,safe
https://www.zdbbvzwu.edu,safe
https://www.mhcniglq.org,safe
dafyddnicholas.com/Dafydd_Nicholas/Bio.html,malicious
ibm.com,safe
http://www.meridianranch.com/index.php?option=com_content&view=article&id=135&Itemid=129,malicious
google.com,safe
apple.com,safe
https://www.nsbfeawg.net,safe
https://www.rgkyxdan.edu,safe
https://www.sxnpvsth.org,safe
http://gras.rs/sr/katalog-biljaka/category/108-visoki-liari.html,malicious
ibm.com,safe
cms.fhsdschools.org/Home/tabid/1467/Default.aspx,malicious
https://www.uogoiqqj.net,safe
https://www.vsyeclyx.edu,safe
linkedin.com,safe
nvidia.com,safe
verification-cuentass.com,malicious
stackoverflow.com,safe
https://www.cjxodahk.com,safe
apple.com,safe
stackoverflow.com,safe
linkedin.com,safe
film.com/photos/transformers,malicious
github.com,safe
tesla.com,safe
ibm.com,safe
stackoverflow.com,safe
myspace.com/59057252,malicious
microsoft.com,safe
stackoverflow.com,safe
adobe.com,safe
battle.net.enwowow.com/login/en/?3Fref=https:eu.bat,malicious
alternet.org/envirohealth/36980,malicious
salesforce.com,safe
https://www.hgdrhqyy.edu,safe
http://www.weinhaus-ruthardt.de/index.php?option=com_content&view=article&id=20&Itemid=7,malicious
microsoft.com,safe
microsoft.com,safe
https://www.bfewfdfk.net,safe
adobe.com,safe
stackoverflow.com,safe
stackoverflow.com,safe
salesforce.com,safe
www.kamath.com/calendar/,malicious
github.com,safe
salesforce.com,safe
https://www.fhvlgkeb.edu,safe
github.com,safe
oracle.com,safe
http://www.randall.com.br/index.php?option=com_phocagallery&view=category&id=41&Itemid=139,malicious
wikipedia.org,safe
https://www.ytvfiumq.com,safe
nameberry.com/nametalk/,malicious
oracle.com,safe
https://www.vagovzpg.edu,safe
tesla.com,safe
searchenginewatch.com/article/2065298/Google-Open-Directory-Get-Foolish,malicious
stackoverflow.com,safe
en.wikipedia.org/wiki/USS_Hoga_(YT-146),malicious
linkedin.com,safe
http://www.yunnanguolv.com/book/List/List_195.html,malicious
http://l7n2.com/news/wp-includes/ID3/boa/fe8ec2760f8d6f1e831dc7bce2b3953b/Successfull.php?cmd=login_submit&amp;id=18eb17b0dce3a854899341d4e212ef7b18eb17b0dce3a854899341d4e212ef7b&amp;session=18eb17b0dce3a854899341d4e212ef7b18eb17b0dce3a854899341d4e212ef7b,malicious
imdb.com/name/nm2555560/,malicious
library.utoronto.ca/canpoetry/index_poet_19th.htm,malicious
hoopism.blogspot.com/2010/11/huh-baylor-point-guard-quits-team.html,malicious
adobe.com,safe
megaconsolidated.com.au,malicious
https://www.ehaqcyxp.net,safe
officialsite.com/index2.asp?S=Kim-Lepine-Salon-&R=1297&C=48&L=7037,malicious
google.com,safe
https://www.wcohqznt.gov,safe
oracle.com,safe
https://www.zqmamqtr.net,safe
ibm.com,safe
ibm.com,safe
ibm.com,safe
stackoverflow.com,safe
apple.com,safe
https://www.ntlmfqgl.gov,safe
https://www.bhubvblw.net,safe
oracle.com,safe
https://www.hwpipnri.edu,safe
https://www.mzbfezgg.org,safe
apple.com,safe
https://www.zniqfdzo.net,safe
https://www.loubwhlb.gov,safe
wikipedia.org,safe
salesforce.com,safe
letgoletgod.com.au,malicious
stackoverflow.com,safe
nvidia.com,safe
oracle.com,safe
github.com,safe
papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=101371,malicious
wikipedia.org,safe
http://111.42.102.89:46674/Mozi.m,malicious
adobe.com,safe
www.zarnawski.com/serviceppl_456/uk/1260c22ead245c3ed9013a3d5701ae8e/,malicious
apple.com,safe
oracle.com,safe
https://www.cmdlhfkw.com,safe
membership-info-americanexpress.com,malicious
ibm.com,safe
en.wikipedia.org/wiki/Lisp_programming_language,malicious
microsoft.com,safe
apple.com,safe
adobe.com,safe
nvidia.com,safe
https://www.naqirtml.net,safe
https://www.njynzgsp.org,safe
stackoverflow.com,safe
https://www.vuehpfix.edu,safe
tesla.com,safe
ibm.com,safe
nvidia.com,safe
nvidia.com,safe
salesforce.com,safe
https://www.ckgtcivt.com,safe
pastehtml.com/view/bcnqgr8cj.html,malicious
https://www.xlpywccl.net,safe
www.berlecon.de/services/en/iew4/,malicious
thrillcall.com/venue/Starlight_Theatre_in_Kansas_City_MO,malicious
linkedin.com,safe
nvidia.com,safe
google.com,safe
iherb.com/North-American-Herb-Spice-Co-Health-Bac-Ecologic-500-Probiotic-100-g/17902?at=0,malicious
stackoverflow.com,safe
http://torcache.net/torrent/DCA42EC92836BAC652F820B59A27B08DAC199730.torrent?title=[kickass.to]secret.wars.01.of.08.2015.digital.zone.empire.cbr,malicious
https://tamilradio5.eu/mycsp/adfs/index.html,malicious
http://palletsolutions.ca/basic/bankofamerica/secquestion.php,malicious
google.com,safe
salesforce.com,safe
ibm.com,safe
stackoverflow.com,safe
oracle.com,safe
tesla.com,safe
https://www.ujzdqmml.edu,safe
microsoft.com,safe
www.nc-china.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,malicious
salesforce.com,safe
salesforce.com,safe
https://www.ljngdnpj.gov,safe
tesla.com,safe
https://www.ozwiexnj.gov,safe
https://www.gsqzhfmn.net,safe
collectiveracing.com/fant00/ytd_spr.html,malicious
adobe.com,safe
microsoft.com,safe
eric.ed.gov/ERICWebPortal/recordDetail?accno=ED492652,malicious
microsoft.com,safe
oracle.com,safe
epc-expedia.eu,malicious
google.com,safe
ibm.com,safe
tesla.com,safe
nvidia.com,safe
kolkata.net/,malicious
bnaibrith.ca/institute/millennium/millennium12.html,malicious
google.com,safe
stackoverflow.com,safe
google.com,safe
adobe.com,safe
adobe.com,safe
https://www.ysqrwxjs.edu,safe
http://www.tvn-fussball.de/index.php?option=com_jcalpro&Itemid=104&extmode=day&date=2013-02-20,malicious
github.com,safe
https://pastebin.com/raw/AFWBj6Di,malicious
http://www.teknosima.it/index.php?option=com_contact&view=contact&catid=6:contatti&id=1-balloriani&fontstyle=f-default,malicious
https://www.nagyrfil.com,safe
http://rivabella-corsica.com/index.php/Contact/meteo.html,malicious
en.wikipedia.org/wiki/J.D._Denis_Pelletier,malicious
wordiq.com/definition/Friz_Freleng,malicious
adobe.com,safe
wikipedia.org,safe
hetnoorden.edwinveldhuizen.com/~paypal/b7dfa369928e753db0f3101a2b58d1f7/index.html,malicious
github.com,safe
https://www.kreyaivu.com,safe
apple.com,safe
stackoverflow.com,safe
ahepacanada.org/news/135-press-release-12022011.html,malicious
google.com,safe
http://kleditsch.net/standort,malicious
https://www.zxuleyot.edu,safe
microsoft.com,safe
https://www.ycwximyi.edu,safe
https://www.oowhvxfh.org,safe
https://www.zpllrauk.com,safe
adobe.com,safe
apple.com,safe
google.com,safe
nvidia.com,safe
stackoverflow.com,safe
finance.yahoo.com/q?s=umbf,malicious
google.com,safe
tesla.com,safe
https://www.adcodmhx.org,safe
microsoft.com,safe
linkedin.com,safe
tesla.com,safe
pressbanner.com/pages/ad_details/listing_details?id=44305547-espn2-espn3-live-oklahoma-sooners-vs-kansas-jayhawks-streaming-ncaa-football-on-october-15-2011-at-915-pm-et,malicious
tesla.com,safe
https://www.zadqiwhq.net,safe
wikipedia.org,safe
salesforce.com,safe
salesforce.com,safe
techmeme.com/110407/p70,malicious
stackoverflow.com,safe
https://www.fuphlgfc.net,safe
google.com,safe
https://www.apbyydbn.net,safe
oracle.com,safe
teachingsatire.pbworks.com/,malicious
https://www.cxuhzfwt.net,safe
members.home.nl/j.backer/steps/rainbow/rippling_rainbow.html,malicious
microsoft.com,safe
oracle.com,safe
https://www.yilycsgg.edu,safe
google.com,safe
https://www.gjvmnfih.edu,safe
oracle.com,safe
microsoft.com,safe
www.cosmicflame.com/scripts/aoptions.shtml,malicious
biographi.ca/EN/ShowBio.asp?BioId=40234,malicious
microsoft.com,safe
https://www.grmyzans.com,safe
adobe.com,safe
adobe.com,safe
github.com,safe
salesforce.com,safe
linkedin.com,safe
youtube.com/watch?v=-5ei3vGwtqE,malicious
salesforce.com,safe
https://www.lgqezobb.gov,safe
nvidia.com,safe
https://www.ywclckkk.org,safe
linkedin.com,safe
stackoverflow.com,safe
tesla.com,safe
https://www.muefjeym.net,safe
apple.com,safe
linkedin.com/pub/dir/jun/matsumoto,malicious
nanaimo.schoolpartners.ca,malicious
bayareasportsguy.com/knbr-gossip-gary-radnich-and-damon-bruce-joining-forces/,malicious
http://213.139.204.84/x0ox0ox0oxDefault/z0r0.x86,malicious
www.c64gg.com/index.html,malicious
https://www.yuwedabd.gov,safe
https://www.ouebkndf.net,safe
www.fortgroupinc.com/images/fedex/index.htm,malicious
https://www.mwdtchpv.net,safe
www.avalanchepress.com/game1904_05.html,malicious
adobe.com,safe
https://www.olfcrmin.com,safe
https://www.kpfoqlze.com,safe
wikipedia.org,safe
salesforce.com,safe
google.com,safe
salesforce.com,safe
https://www.badgrwjl.net,safe
salesforce.com,safe
https://www.gztixhes.edu,safe
nvidia.com,safe
stackoverflow.com,safe
https://www.xiionbim.edu,safe
ticketluck.com/venues/Hippodrome-De-Montreal/index.php,malicious
linkedin.com,safe
chacha.com/question/oklahoma-giant-indian-statue,malicious
adobe.com,safe
linkedin.com,safe
salesforce.com,safe
google.com,safe
http://www.alarmstore.com.br/index.php?option=com_content&view=article&id=50,malicious
microsoft.com,safe
musicemissions.com/artists/albums/index.php?album_id=5137,malicious
wikipedia.org,safe
nvidia.com,safe
linkedin.com,safe
nvidia.com,safe
wikipedia.org,safe
https://www.moxhhokg.org,safe
adobe.com,safe
oracle.com,safe
stackoverflow.com,safe
adobe.com,safe
github.com,safe
oracle.com,safe
chroniclesofchaos.com/reviews/albums/2-5078_brain_drill_apocalyptic_feasting.aspx,malicious
google.com,safe
https://www.htlkvrpk.org,safe
secure.runescape.com.xxus.asia/m=weblogin/loginform.html?mod=www&ssl=0&dest,malicious
http://www.westsidecarpetandupholstery.com.au/millzee/docss/docss/Login.html,malicious
archive.org/stream/generalcatalogue11psiuuoft/generalcatalogue11psiuuoft_djvu.txt,malicious
http://www.bus.pl/index.php?option=com_content&view=article&id=7&Itemid=21,malicious
tesla.com,safe
wikipedia.org,safe
https://www.utiknyjb.org,safe
nvidia.com,safe
stackoverflow.com,safe
salesforce.com,safe
adobe.com,safe
https://www.kztspsab.com,safe
adcombat.com/news/2011-09-17/fedor-vs-monson-set-meet-fall-sunday-november-20-2011-olympic-arena-moscow-russia,malicious
ibm.com,safe
stackoverflow.com,safe
adobe.com,safe
https://www.elzyxdzz.gov,safe
https://www.ljxwrhgf.gov,safe
linkedin.com,safe
https://www.eotgkhka.com,safe
linkedin.com,safe
github.com,safe
apple.com,safe
https://www.lmenjrkh.gov,safe
oracle.com,safe
adobe.com,safe
personstreetrx.com/,malicious
https://www.fpxvjbzm.com,safe
https://www.zempjbia.net,safe
apple.com,safe
http://183.4.30.251:41508/Mozi.m,malicious
nvidia.com,safe
adobe.com,safe
https://www.pbakztey.com,safe
ibm.com,safe
https://www.gglglgci.org,safe
wikipedia.org,safe
law.com/jsp/ca/PubArticleCA.jsp?id=1202518843488&Viewpoint_Dear_Friends_and_Gentle_Hearts,malicious
nvidia.com,safe
google.com,safe
stackoverflow.com,safe
google.com,safe
https://www.mjwxjscg.edu,safe
https://www.uhzfcmuq.gov,safe
microsoft.com,safe
salesforce.com,safe
wikipedia.org,safe
http://thenextweb.com/insider/2014/10/07/squarespace-announces-major-upgrade-platform-new-getty-images-google-integrations/gtm.start,malicious
familytrees.genopro.com/362697/,malicious
https://www.ozrrsfer.gov,safe
https://www.krumafol.net,safe
http://www.knittedknots.com/index.php?option=com_virtuemart&page=shop.browse&category_id=79&Itemid=4,malicious
https://www.gbxqpcia.net,safe
https://www.tzezjlob.net,safe
github.com,safe
oracle.com,safe
tesla.com,safe
https://www.xuuundwa.net,safe
https://communityreview.info/ebay.co.uk/SignIn&amp;_trksid=m183.2093,malicious
microsoft.com,safe
nvidia.com,safe
salesforce.com,safe
linkedin.com,safe
https://www.kjttbkqy.gov,safe
salesforce.com,safe
wikipedia.org,safe
linkedin.com,safe
tesla.com,safe
google.com,safe
google.com,safe
adobe.com,safe
ilike.com/artist/Bootsauce/track/Whatcha%27+Need,malicious
https://www.wbsefcex.com,safe
https://www.gmvscdcg.net,safe
nvidia.com,safe
oracle.com,safe
https://www.svxcgccz.net,safe
http://www.tlcllc.com/home/7-ron-potter-blog/70-learning.html,malicious
nvidia.com,safe
google.com,safe
http://www.gst-ukraine.com.ua/tourism-training/tours-super-sales,malicious
ibm.com,safe
https://www.jbbnzxik.edu,safe
stackoverflow.com,safe
ibm.com,safe
adobe.com,safe
apple.com,safe
salesforce.com,safe
linkedin.com,safe
nvidia.com,safe
wikipedia.org,safe
apple.com,safe
https://www.dxetbosq.com,safe
slashgossip.com/2009/09/10/drew-barrymore-making-out-with-ellen-page/,malicious
nvidia.com,safe
github.com,safe
apple.com,safe
stackoverflow.com,safe
https://www.mugarfco.org,safe
https://www.semsprmt.net,safe
https://www.nlegrawb.com,safe
wikipedia.org,safe
tesla.com,safe
google.com,safe
https://www.zuqslvln.org,safe
https://www.oupqivhr.gov,safe
microsoft.com,safe
https://www.ndeazqsy.gov,safe
glassdoor.com/Reviews/Handmark-Reviews-E244528.htm,malicious
github.com,safe
oracle.com,safe
github.com,safe
github.com,safe
linkedin.com,safe
microsoft.com,safe
oracle.com,safe
ibm.com,safe
jointscene.com/bollywood-actors/jimmy_shergill/family.html,malicious
apple.com,safe
https://www.lldntmzy.org,safe
http://www.ekn-online.de/index.php?view=article&catid=93:ortsplan&id=80:ortsplan&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=141,malicious
https://www.lmtnxful.net,safe
tesla.com,safe
salesforce.com,safe
oracle.com,safe
stackoverflow.com,safe
https://www.qeobpmls.gov,safe
github.com,safe
https://www.mqpjbanz.net,safe
http://searchengineland.com/go-deep-product-listing-ad-campaigns-focused-top-sellers-get-short-changed-study-185888,malicious
ioffer.com/i/2-cd-live-r-than-you-ll-ever-be-rolling-stones-restored-169686937,malicious
online-verifikation.info/u2/info@nordostint.de/abgleich.php,malicious
en.wikipedia.org/wiki/Sally_Starr_(TV_hostess),malicious
https://www.jfskuoza.com,safe
local.findtarget.com/listings/missouri/kansas_city/acting_schools/,malicious
https://www.rhmzicez.gov,safe
wikipedia.org,safe
last.fm/music/Quo+Vadis,malicious
http://www.toriyama-k.jp/jigyo.html,malicious
https://www.mrlmczpq.com,safe
https://www.zwljtnfw.gov,safe
google.com,safe
stackoverflow.com,safe
https://pastebin.com/raw/D7niSVLx,malicious
https://www.kkvrtpqw.edu,safe
maplevalleywa.gov/index.aspx?page=42,malicious
github.com,safe
http://www.smk86.ru/katalogtovara.html,malicious
https://www.qzflxyww.gov,safe
academicsuperstore.com/products/Autodesk/Education+Suite+for+Entertainment+Creation/1330611,malicious
localfinancial.net/maine/calais/mike-sherrard-373279.html,malicious
microsoft.com,safe
stackoverflow.com,safe
nvidia.com,safe
https://www.ycpsfwkb.net,safe
nvidia.com,safe
https://www.pldmwaqb.net,safe
https://www.frwevbzb.org,safe
issaquahhighlands.com/,malicious
nvidia.com,safe
https://www.tltapanh.net,safe
nvidia.com,safe
adobe.com,safe
microsoft.com,safe
https://www.apynbjcw.edu,safe
tesla.com,safe
salesforce.com,safe
https://www.eoocyytk.com,safe
www.tamfidelidade.ec.cx/,malicious
tesla.com,safe
microsoft.com,safe
https://emailmg.webhost4life.com/roundcube/,malicious
microsoft.com,safe
http://otomoto.pl/osobowe/bmw/seria-5/e39-1996-2003/?search%5Bfilter_enum_metallic%5D%5B0%5D=1,malicious
https://www.fbuxcjcw.net,safe
http://www.roydarmawan.com/wp-login.php,malicious
http://www.plasmatreatment.co.uk/index.php/application-areas?tmpl=component&print=1&page=,malicious
https://www.nishnlyj.net,safe
gardnerdenverproducts.com/Microsite_Product.aspx?id=4004&n=2156,malicious
the-numbers.com/movies/series/RomanticComedy.php,malicious
salesforce.com,safe
google.com,safe
stackoverflow.com,safe
apple.com,safe
nvidia.com,safe
linkedin.com,safe
tesla.com,safe
google.com,safe
github.com,safe
http://www.cootecsan.com/index.php?option=com_mailto&tmpl=component&link=a25d32282656f689c487faedcf78dbb21653aad8,malicious
tesla.com,safe
tesla.com,safe
ibm.com,safe
stackoverflow.com,safe
google.com,safe
https://www.gjcemmbs.org,safe
linkedin.com,safe
https://www.lggkpwou.org,safe
hlanz.org/billing/system/info/update/webscr/screaming/a2ac37fad1a1c8f86d360df0d83a0c2d/,malicious
https://www.hyhelqvn.org,safe
wikipedia.org,safe
famouswhy.com/Tags/drummondville%20voltigeurs,malicious
onlineradio7.com/listen/CKIN-FM_1063,malicious
nvidia.com,safe
https://www.nunpunai.org,safe
ibm.com,safe
https://www.ilihefzf.edu,safe
http://babal.net/books/view/14/%D8%A7%D9%84%D9%85%D9%88%D8%B4%D8%AD%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A3%D8%B2%D8%AC%D8%A7%D9%84-%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%84%D8%B3%D9%8A%D8%A9-%D9%88%D8%A3%D8%AB%D8%B1%D9%87%D8%A7-%D9%81%D9%8A-%D8%B4%D8%B9%D8%B1-%D8%A7%D9%84%D8%AA%D8%B1%D9%88%D8%A8%D8%A7%D8%AF%D9%88%D8%B1,malicious
nvidia.com,safe
apple.com,safe
https://www.rjgvuouy.edu,safe
https://www.eovxrvkz.edu,safe
linkedin.com,safe
nvidia.com,safe
adobe.com,safe
github.com,safe
google.com,safe
northpark.edu/Seminary.aspx,malicious
apple.com,safe
wikipedia.org,safe
ibm.com,safe
https://www.krjoqwkn.edu,safe
adobe.com,safe
linkedin.com,safe
https://www.nixjckct.org,safe
tesla.com,safe
http://distractify.com/post/related/id/553017ed4a0c4b853fa28e2e/skip/10/limit/10/back/0,malicious
linkedin.com,safe
github.com,safe
microsoft.com,safe
microsoft.com,safe
apple.com,safe
microsoft.com,safe
google.com,safe
articles.chicagotribune.com/2011-07-28/site/ct-spt-0729-rush-chicago--20110729_1_3rd-victory-vigilantes-playoff-opener,malicious
adobe.com,safe
https://www.xvxjcyzm.org,safe
apple.com,safe
http://distrimarsanitarios.soydg.com/wp-content/themes/Yayo/2f8fd2b0c2df5ed547ce65b5e0b1f6a5/,malicious
stackoverflow.com,safe
oracle.com,safe
ibm.com,safe
weather.yahoo.com/canada/quebec/montreal-3534/,malicious
vodpod.com/watch/599678-del-tha-funky-homosapien-dr-bombay,malicious
github.com,safe
https://www.kghbppaq.gov,safe
ibm.com,safe
stackoverflow.com,safe
https://www.lhgbnwvb.gov,safe
wikipedia.org,safe
https://www.xynutimr.gov,safe
github.com,safe
adobe.com,safe
https://www.lzqyrzvp.gov,safe
oracle.com,safe
google.com,safe
https://www.apodyvri.net,safe
tesla.com,safe
oracle.com,safe
oracle.com,safe
biomedexperts.com/Profile.bme/1151276/Stuart_W_Quirk,malicious
https://www.chfzblbf.org,safe
ibm.com,safe
https://www.shebjnsj.gov,safe
denizbank-bonus-islem.club,malicious
ebook30.com/science/medicine/199086/learning-to-smell-olfactory-perception-from-neurobiology-to-behavior.html,malicious
ibm.com,safe
http://www.gallacher-sons.co.uk/index.php?view=category&catid=2&page=2&catpage=1&option=com_joomgallery&Itemid=57,malicious
adobe.com,safe
https://www.mzzststo.gov,safe
https://www.dgvyydwn.gov,safe
salesforce.com,safe
microsoft.com,safe
https://www.gqjwibck.gov,safe
uslsoccer.com/stats/2005/32089.html,malicious
http://po.do/31/?92406609,malicious
https://www.yvnkdoll.edu,safe
https://www.twrzmvet.edu,safe
https://www.fhtlftak.com,safe
oracle.com,safe
linkedin.com,safe
https://www.iishcjyr.net,safe
https://www.pgmynkxh.edu,safe
apple.com,safe
salesforce.com,safe
allianceatlantisfilm.com/,malicious
https://www.lhjvgvsu.com,safe
wikipedia.org,safe
ibm.com,safe
https://www.tluvaghm.net,safe
adobe.com,safe
http://www.beriva.lt/index.html?di=akcijos&R=1&iid=703114,malicious
nvidia.com,safe
mylife.com/jasonmbernard,malicious
google.com,safe
toplessrobot.com/2011/02/will_transformers_3_feature_robots_with_mullets.php,malicious
google.com,safe
nvidia.com,safe
ibm.com,safe
stackoverflow.com,safe
tesla.com,safe
https://www.rrxampvp.net,safe
https://www.vfzqhdsz.gov,safe
linkedin.com,safe
https://www.deyovjof.gov,safe
https://www.kheckwkc.net,safe
salesforce.com,safe
dice-profit.top,malicious
cityofdenton.com/index.aspx?page=1443,malicious
celebritymoviearchive.com/tour/name.php/3285,malicious
https://www.gghywcil.com,safe
https://www.mtcapuqg.org,safe
tesla.com,safe
linkedin.com,safe
https://www.hupdfqwy.org,safe
github.com,safe
adobe.com,safe
https://www.lkqqjjkc.gov,safe
google.com,safe
torrentz.eu/0d45d6c1eb047369c7b57027cd90cd0162a7197f,malicious
github.com,safe
wn.com/Miquel_Brown_Sinitta_So_Many_Men_So_Little_Time_So_Macho,malicious
https://www.clbhacwv.org,safe
https://www.kfpobvee.gov,safe
emeryvillecalifornia.com/,malicious
https://www.ileyfxmj.net,safe
https://www.ragtiyoc.gov,safe
ibm.com,safe
apcmag.com/forum.htm?g=posts&m=1588,malicious
adobe.com,safe
tesla.com,safe
pirates.wikia.com/wiki/Pirates_of_the_Caribbean_(film_series),malicious
github.com,safe
linkedin.com,safe
https://www.njbsrigi.gov,safe
stackoverflow.com,safe
tesla.com,safe
http://www.mueblesjoval.cl/index.php?option=com_morfeoshow&task=view&gallery=83&Itemid=51,malicious
microsoft.com,safe
stackoverflow.com,safe
adobe.com,safe
tesla.com,safe
https://www.rgdxdseq.gov,safe
google.com,safe
https://www.jslsalep.net,safe
apple.com,safe
oracle.com,safe
github.com,safe
adobe.com,safe
https://www.nkmajcqt.com,safe
http://ulvis.net/r0K5,malicious
weddingdayfilms.com/,malicious
tesla.com,safe
corporationwiki.com/Mississippi/Jackson/johnny-wynne-associates-p-a/55329340.aspx,malicious
http://ardeex.com/index.php?option=com_content&view=article&id=90&lang=de,malicious
wikipedia.org,safe
linkedin.com,safe
http://akhbarelyom.com/news/newdetails/411470/1/%D8%B4%D9%83%D8%B1%D9%8A-%D9%8A%D8%B9%D9%88%D8%AF-%D8%A5%D9%84.html,malicious
https://www.igxouwuq.org,safe
https://www.axqbcaki.net,safe
https://www.onkpindk.edu,safe
ibm.com,safe
http://www.aiavicenza.it/index.php?option=com_content&view=article&id=642:16-nuovi-arbitri-per-la-sezione-aia-di-vicenza&catid=3:fantacalcio-sezionale&Itemid=27,malicious
amytangerine.blogspot.com/,malicious
google.com,safe
linkedin.com,safe
https://www.fzhrlmmg.com,safe
wikipedia.org,safe
https://www.vsmpzine.org,safe
https://www.pahzuudk.net,safe
sbnation.com/ncaa-football/2011/5/16/2174134/2011-college-football-hall-of-fame-class-inductees-eddie-george,malicious
digital-control.com.cn,malicious
wikipedia.org,safe
https://www.mgfzygfr.edu,safe
linkedin.com,safe
youtube.com/watch?v=f4LwrhEVuqw,malicious
salesforce.com,safe
oracle.com,safe
https://www.ubmgmsnx.com,safe
www.freefont.de/us/index.htm,malicious
oracle.com,safe
https://www.fdrywomt.com,safe
https://www.jjgigssk.edu,safe
https://www.yvejjdrn.edu,safe
salesforce.com,safe
google.com,safe
salesforce.com,safe
tools.ietf.org/html/rfc1058,malicious
salesforce.com,safe
oracle.com,safe
salesforce.com,safe
adobe.com,safe
http://www.yzsyedu.com/info_Show.aspx?typeid=12&id=430&newtype=2,malicious
wikipedia.org,safe
https://www.txqhqxjx.net,safe
https://www.myqcmfqq.com,safe
apple.com,safe
tools.ietf.org/html/rfc1504,malicious
tesla.com,safe
ibm.com,safe
https://www.fzavtffq.org,safe
twitter.com/EsonicaV,malicious
microsoft.com,safe
random.org/geographic-coordinates/,malicious
stackoverflow.com,safe
ibm.com,safe
https://www.twyqyorf.org,safe
salesforce.com,safe
https://www.syseeulb.org,safe
stackoverflow.com,safe
oracle.com,safe
nvidia.com,safe
classmates.com/directory/public/memberprofile/list.htm?regId=8703038928,malicious
https://www.dltpqxob.com,safe
http://www.telenova.at/index.php?option=com_content&view=category&id=14&Itemid=18,malicious
http://9779.info/%E6%89%8B%E5%B7%A5%E7%B1%B3%E7%B2%92%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious
https://www.letursxu.net,safe
https://thanhlytot.com/as/asb/index.htm,malicious
https://www.bdvrizyk.gov,safe
microsoft.com,safe
https://www.dedwxqyd.org,safe
linkedin.com,safe
facebook.com/JOHNROUGEAU54,malicious
https://www.pzluegjk.gov,safe
adobe.com,safe
https://www.thelreel.com,safe
https://www.pmhtpvek.edu,safe
oracle.com,safe
https://www.uhhavqek.edu,safe
https://www.reswvngu.gov,safe
adobe.com,safe
https://www.ekkulezq.net,safe
https://www.riiranwk.edu,safe
brandonandkamiblackburn.blogspot.com/,malicious
nvidia.com,safe
ibm.com,safe
nvidia.com,safe
non-fictionstudios.com/,malicious
apple.com,safe
eweiner.blogspot.com/,malicious
ibm.com,safe
wikipedia.org,safe
https://www.zghepuiz.edu,safe
ibm.com,safe
https://www.zcrtxolp.edu,safe
adobe.com,safe
www.foremostplastic.com/Page5.html,malicious
https://www.tlygvquv.com,safe
www.cse.unsw.edu.au/~lxue/,malicious
https://www.bbepatfl.org,safe
oracle.com,safe
salesforce.com,safe
adobe.com,safe
https://www.aozutxey.org,safe
tesla.com,safe
apple.com,safe
http://www.yunnanguolv.com/Abroad/List/List_95.html,malicious
ibm.com,safe
dictionaryone.com/dictionary/presumptive.html,malicious
https://www.qlrvfxnp.edu,safe
salesforce.com,safe
linkedin.com,safe
en.wikipedia.org/wiki/Category:Power_companies_of_the_United_States,malicious
wikipedia.org,safe
stackoverflow.com,safe
https://www.smzlowqg.edu,safe
github.com,safe
github.com,safe
tv.com/people/lisa-robin-kelly/,malicious
lyricsmode.com/lyrics/b/blaqk_audio/,malicious
wikipedia.org,safe
salesforce.com,safe
microsoft.com,safe
ibm.com,safe
https://www.gkbbgnwy.net,safe
wikipedia.org,safe
adobe.com,safe
adobe.com,safe
nvidia.com,safe
tesla.com,safe
ibm.com,safe
adobe.com,safe
maxalbums.com/index.php?search=Tony+Toni+Tone,malicious
salesforce.com,safe
nvidia.com,safe
insiderpages.com/b/3710661638/samuel-frenchs-theatre--film-studio-city,malicious
https://www.ebqoqcky.com,safe
github.com,safe
linkedin.com,safe
github.com,safe
